AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,Class
204477,1719.308063520148,646.9150722536323,405.6397173387173,0.7775775326121456,510.0976494124099,0.9902347051045389,206470,0.7896432694058497,1.5991003396751295,0.8687215775903157,0.788617239827314,0.0031665183670768686,0.002,0.6223608429072409,0.9922677418386927,132.91535696763572,122.68266187673004,120.65132914966576,32.179504232539365,27.65017726215434,24.55334151702073,-0.7955725365025685,-0.2885209222442664,-0.3516062405848764,3.229796344587784,2.667150511012957,3.2395847832208315,-37931763983.34996,-31530813029,-30051538836,66.4600433894269,61.3455798261181,60.32978037023945,DEGLET
194880,1643.483993154138,625.4873688425621,397.09593961836083,0.7729276637243513,497.2667190959638,0.9937847895900813,196130,0.8226633965313095,1.5784531507943713,0.9034552394319764,0.7944717558344938,0.0032249637224278146,0.002029985488971126,0.6313478078840872,0.9957400290220578,99.12996185476356,91.28368654733687,94.1187370886734,26.726494138434497,21.40702945257546,24.17873418887419,-0.3506536741419638,0.09622678830985432,-0.11109204985728283,2.650140614215977,2.9747092204593875,2.455718952354262,-19050404621.160027,-15541864387,-16944908304,49.562407269651956,45.64105433297354,47.0601246544304,DEGLET
286890,2091.731287851416,775.0690122977122,471.760014623279,0.7880249813573569,602.9882735086329,0.9858196648358521,291300,0.7636743499179064,1.639142350959712,0.8275027574873144,0.7809136382954269,0.0027018409974746485,0.0016527614962119725,0.6105517544002094,0.9956509204987374,135.02776000684307,131.04418981081557,119.6969490562852,33.70760964198259,34.00941156436323,29.98515796215296,-0.5356252130868697,-0.3564411053216096,-0.2076141097722476,2.627383373692954,2.2954714032004713,2.5160267730428525,-54861530712.713135,-51488035149,-41969226904,67.5120760077113,65.52483417313822,59.84930090889071,DEGLET
208701,1702.74494299581,617.4968629276204,431.648284580612,0.71139974471422,514.6456793243655,0.9901626364434015,210865,0.7521365492913779,1.4430938248144827,0.9016647447182742,0.8328818397913662,0.0030188468309645024,0.002036474471827417,0.6949835167296883,0.9954729489436548,96.85564670725057,87.51023915440493,90.65390302786244,29.962068305553903,25.372463243992893,26.9024877817684,-0.0025481513858242044,0.40026792695960667,-0.006615211256870521,2.564327733263217,2.8685469674383106,2.32322280809493,-19996650201.135494,-15769564176,-17150703985,48.42601526383696,43.7539839918154,45.326988877487814,DEGLET
227766,1792.8140436210704,647.8358465506575,449.12044692225584,0.7200206264579808,538.4145513943267,0.9873688053913527,230693,0.7787802598036622,1.4443171239905277,0.8900738436296041,0.831024050007938,0.002856051960732431,0.002,0.6908468799150611,0.996632493626958,115.35870797177316,107.226486247264,107.75470188153841,36.7881130634129,38.35735147474597,29.130013135536615,-0.10285656180408463,0.24608740440437146,-0.2041328882144374,2.2362830520136527,1.959897165210891,2.5044657156805674,-32577921988.72771,-28597372192,-27137250520,57.67484732387544,53.61233613686629,53.875594603512646,DEGLET
234998,1822.9333908241256,667.1381365194403,449.3726534819595,0.7390014708052912,546.553360665674,0.9890297867025754,237623,0.7885784751947829,1.4881658244979576,0.8870323854204766,0.8188661437742322,0.002850306446155554,0.0019111792102567897,0.6708029665895434,0.9967894336820543,124.5004795940225,118.87521910934005,115.83980318367784,30.256988342101824,24.291160952922905,25.326452424432304,-0.998433071887116,-0.6566066925387775,-0.5605283644926515,3.3595071346660252,2.8714187303432914,2.878885094840509,-37638169740.34898,-33277091452,-31694073521,62.24919910075741,59.440283482108484,57.92270905690815,DEGLET
237456,1828.009329524912,662.5783793886611,457.40397768468966,0.72331905314721,549.8475272379038,0.993547648024353,238998,0.7587694760739327,1.4485354500630672,0.8929419795485967,0.8298623683896471,0.0028,0.0018962605731680674,0.6887238909258488,0.9976252114633614,137.05580165849332,138.59895199564127,126.10776430227648,37.377300386647015,32.83231405122857,27.283909412740492,-0.5191245574829659,-0.526069445761277,-0.47006787272540296,2.1474137381048983,2.1782747127549995,2.179045880535823,-48120850440.32951,-48262567875,-38763777784,68.52310692064914,69.2976816662964,63.05107611907127,DEGLET
222269,1765.1514997193847,651.5932604575205,435.71073795331404,0.743442165998072,531.9608468495472,0.9931135658163621,223804,0.7891230157192177,1.4958244400374627,0.8964101228016709,0.816390383115049,0.0029082318270131314,0.002,0.6665511984456889,0.9967847544218161,121.95048014398077,117.0067816632404,110.94873609745207,37.1045948538808,33.91784718244401,29.45206173524165,-0.6453667730176302,-0.5653100835413638,-0.5159504420558257,2.285169695204301,2.114998600030762,2.3595911146527446,-35556094632.95914,-32146827285,-28135232275,60.975370332303754,58.50398858456599,55.47397917839071,DEGLET
208276,1764.617803387927,673.993178895234,412.50576336199373,0.7891628661480915,514.9584097940549,0.9630433339979385,216648,0.6870993640875867,1.6400894614682642,0.8409418350615356,0.7640794912700694,0.003260004542231524,0.0019799909155369523,0.5838392232784094,0.9566242787820954,137.4631965689514,129.04118652507373,120.3313511228158,38.92315017782079,34.49916423935496,28.641530108367263,-0.7076332269781975,-0.4703542580647533,-0.3798914606047352,2.678125345651903,2.3574232789365595,2.497124164671707,-42776742484.38217,-36890206484,-31120417257,68.7313085161295,64.52298357595083,60.16806584075514,DEGLET
225230,1783.9557957900547,665.1051055966353,432.5811590957256,0.7583004825057423,535.2412116189469,0.9915608733697509,227172,0.7649417955975029,1.5367763864447255,0.889165321648507,0.8053936156240061,0.00297833469050003,0.0019675020357500447,0.6488046111387599,0.9960183509765004,128.29363619497616,124.00169090625334,118.24406778506186,29.481927612164142,21.86709023579332,26.434358062229812,-0.9968760971703292,-0.6871648695141073,-0.36501301911626144,3.6468753071673854,3.4926974732054332,2.5937695256372577,-38363953176.27901,-34656393341,-31957332401,64.14711312598858,62.00462257547855,59.12646768426381,DEGLET
318400,2125.748669691279,786.8117066529271,516.7876901041261,0.7537650600325497,636.6076830452564,0.9914048338841089,321153,0.7436403621503065,1.5239374307283118,0.8850535954945573,0.8090573265999786,0.002519758305794552,0.001604939576448638,0.6547458162066955,0.996845664659065,111.97053499767469,104.10821125327521,99.83418749145547,39.19713843278958,41.24791467772496,31.28908469250252,-0.13671581190567744,-0.09551353252949528,-0.41953540859209976,1.9471021837555842,1.7318480458175705,2.288321628894376,-43696806660.194534,-38685312491,-32955876587,55.981011297943695,52.05111984113144,49.91506718229277,DEGLET
276839,2129.3125962954027,692.3371481100969,513.5157437649383,0.6670578812446969,593.6984259217742,0.9767859541924029,283417,0.7821840462779199,1.3514275831806322,0.7676520501995467,0.8582825255320375,0.0025202826888362038,0.0018847879833728473,0.7373620655747752,0.9923580211781466,119.81198684538319,110.80638802541105,108.8254531332047,37.36304809385543,37.24413254068451,31.3471243403226,0.04701877590721382,0.3479453141447774,-0.07281228252979205,2.2127312077769123,2.0947678547271456,2.308621957477853,-42899630145.74049,-36844660511,-34137951030,59.90217314000276,55.40154035547749,54.41070121324131,DEGLET
221779,1831.1502975376832,711.4552656051285,396.9996092397209,0.8283149982376662,530.782791290924,0.9841753374191183,225379,0.7418739155400109,1.7900414437108259,0.8294515986900969,0.7470738433373768,0.003263255142301078,0.001794882713451617,0.5583556477195167,0.9978581378557527,119.00340983942138,113.09832477797545,106.9527655422978,32.406860441502914,30.604663261378274,25.972615476354683,-0.4738316776002098,-0.27547447098750893,-0.28746352917045426,2.533255077489635,2.165249830580202,2.3972155832499307,-32701441506.351322,-29256879322,-25409996960,59.50576284465413,56.55264170692922,53.48059883394809,DEGLET
242141,1836.1162042946942,654.8613763239678,471.98203230979004,0.6899534152184562,554.660404152247,0.9882118841570844,245008,0.7260325717919579,1.386039004201286,0.9007175493260219,0.8481186281496619,0.00273528325844688,0.00193528325844688,0.7195937521970749,0.9957559420785421,89.03185529489281,78.3674803168375,85.85407918826562,30.975896394316276,27.677212327137383,27.674601234615267,0.3121845966035248,0.6226773105094713,0.13827354903412073,2.484388542685278,2.9167372274845453,2.3298073842561218,-19908213671.534374,-15078223839,-18023624986,44.51853651441262,39.186165296873554,42.93009553621135,DEGLET
216807,1768.417912770297,662.8931662734448,418.75236103186893,0.7745878299999733,525.3809836303298,0.9906298896610155,218855,0.7755828715255411,1.5832810816100804,0.8712158643220446,0.7927867102542584,0.0031,0.0019633455932204897,0.6286726849152873,0.9946115624576258,136.24188227991806,136.94059317178497,124.17169690762812,38.23155980127018,33.89208188025162,31.49090381678057,-0.4499472415253898,-0.3298969459321248,-0.25637721016962123,2.122038253644067,2.1494108105085257,2.384914632881372,-43574216275.41617,-43178446232,-34933863680,68.11533677406919,68.46854258779926,62.08322016339032,DEGLET
188017,1667.2138081212493,629.3993048894642,402.48718437754235,0.7694321791647936,488.493340804509,0.9529264416884755,198905,0.752007595039256,1.5715274135955197,0.8513210784943432,0.77649730762154,0.0033721474339316686,0.0021,0.6029402563001734,0.9480683753344895,132.16001394140486,129.7792064925603,118.27648643681339,40.591428621111625,39.5039809252633,32.43820143085878,-0.6176580525059948,-0.5441119000751936,-0.5571284070653515,2.213016982953087,2.0379250308108827,2.3718855015122933,-35662784254.041336,-34294333551,-27339164622,66.07820545893489,64.89001985416026,59.137814692746005,DEGLET
202908,1687.5395655634163,616.5241910733604,421.38699181720443,0.728983942512946,508.21705917428505,0.9891496716235594,205117,0.7855909911163002,1.4652546900984853,0.8951147340029943,0.8244272621992225,0.003053406527615621,0.0021,0.6798740812414322,0.9945931869447687,104.5022160559738,103.20507825156106,99.61943090366908,30.550507681468623,27.78343767439336,26.733379257252857,-0.17878122569674426,0.18949240440503723,0.22307636687457824,2.4116386126548366,2.4898703064241863,2.6585449546138222,-22897769889.32435,-21950065635,-20290930662,52.2440637431279,51.602358467032,49.806351825724086,DEGLET
271241,2001.4312761802696,783.2476201030244,445.5153644965658,0.8224522270133907,587.6225583483307,0.9911438931962486,273667,0.8232179385545917,1.758618641044184,0.8507823791754852,0.750210368450775,0.002880216288680474,0.0016,0.5628754445318223,0.9896010814434024,122.36022818719694,109.92752595358635,119.17202514395504,29.397792324865833,21.317398166982333,21.013232551499097,-0.4729544627353396,-0.02745732811173668,-0.4219814317909602,2.8682808021365123,3.185618652655595,3.7224076049380495,-41961267062.875,-32327059285,-38320624896,61.177556141637986,54.965278052874226,59.58529310599627,DEGLET
251820,1852.3646364919077,659.7921629173944,488.42004781437447,0.6693878947702084,566.2077710227098,0.9923891839426547,253758,0.79702506408567,1.351358816348244,0.9221567357706193,0.8587029118265735,0.0026,0.0019216321146903548,0.7375672880262384,0.9951889898208833,116.77874021086751,108.35762468348774,110.54385679836467,34.116245573675464,35.903589541976864,35.521693934735694,-0.2630155994216798,-0.17878141907179218,-0.019978430106218165,2.1839400040030346,1.9689149324583186,2.1472485602790754,-36329022318.362465,-31711240387,-32887888286,58.38765397840862,54.17787212124193,55.27048542613562,DEGLET
275917,2115.45388470069,698.451252667794,507.55045712507797,0.6804141306690705,592.7027431100953,0.9775410531268273,282265,0.7752973004494021,1.381979311865006,0.7757229268655775,0.8498517480715784,0.002544885042528952,0.001870076638314032,0.7234849694807302,0.9926795401701158,119.90890675482076,110.8896509598986,108.75650724510933,36.6364344810443,36.525922908780025,31.27062979558613,-0.01243939531307725,0.3089255189487404,-0.08879627134193865,2.273559756095116,2.087663717268082,2.2715010375270532,-42653524898.57307,-36594499419,-33939438424,59.950705743293334,55.443135326672675,54.376395758522676,DEGLET
234522,1850.3983699319206,693.4017061024289,433.8573473545648,0.7683632536216113,546.4439085637443,0.9849123959132368,238116,0.7597289163859173,1.6115839820346314,0.8617218857351931,0.7915516292564898,0.0029867769513839074,0.0018599172864620696,0.6292152519759795,0.9968471078055356,114.82103016042578,108.0833125115394,106.51271417691984,33.8453751648108,33.891759248009585,27.146427407749126,-0.2395822777353353,0.03689452912168581,-0.20214546465222982,2.3934657517039284,2.0875459226897304,2.502315704454754,-32688583330.834564,-29085731960,-26979679410,57.410028306040864,54.0429015053,53.2571496525796,DEGLET
246995,1925.8351176329304,728.6767198523156,433.1219734993102,0.8038809773070973,560.5777916548069,0.9843112428282,250994,0.7601132350070421,1.6818969167926903,0.8371097720435446,0.7694682636942418,0.0029367172665773923,0.0017367172665773924,0.5921350093911618,0.9957511859675148,129.76865557469063,124.76671323290314,118.42076803066416,37.7858767199477,35.61228119800804,29.920220660801267,-0.3838081565386051,-0.22653216121975542,-0.14839312128567148,2.2709966745647883,2.162251940342748,2.2671079666605114,-44884761626.0732,-41004431685,-35785056093,64.88016915354291,62.38334409271681,59.20924276767987,DEGLET
203030,1702.7822978865734,609.1645019669418,426.74144542576124,0.7116840182214702,508.42662395521864,0.9881795409496721,205457,0.6884684046232655,1.4287664780266474,0.8800532161771489,0.8352343722775286,0.003011221309354504,0.002088778690645496,0.6979098043730759,0.994982289601933,112.58077565784646,95.21342689235402,93.88314383743085,31.133732841397723,27.082999547074078,25.203035361688237,-0.36926347418819433,0.36900260669755003,-0.12434276018902252,2.2961827999743174,2.7090374041271668,2.7705823190372074,-26738555847.35992,-18582637709,-17808478720,56.28979206525178,47.607719552723786,46.94254111678978,DEGLET
273838,2086.4663341713963,705.363845983985,498.6203846158446,0.6989713318242914,590.447792015249,0.9807954068982083,279249,0.774645224653288,1.422900061325542,0.7926318098377537,0.8385745443876992,0.0025899138793414062,0.0018400574137723957,0.7047903331751081,0.9935489952589831,121.45188968243082,112.86463398149577,109.02701557302711,36.54981039845357,36.24531316564274,30.024188322878658,-0.050317479009707455,0.20504952416660158,0.007922413986287069,2.181992249140727,2.126609860377339,2.3153816114973966,-43374524292.45385,-37491871141,-33619381236,60.72251948237933,56.4311514309636,54.51183747073781,DEGLET
199794,1679.2521655818855,635.5706178692806,399.9437202394535,0.7766782902757572,503.1367393928294,0.9930538263599676,201219,0.7589242256786397,1.600362536885247,0.885299247122008,0.7906533308023967,0.0032490326883238873,0.002035576098331984,0.6257670447128098,0.9970115219666397,134.1918674422216,130.6987818517602,123.51522910269384,32.29897615396185,25.895133286308283,28.946280890586173,-1.0232064900578461,-0.7822967120843402,-0.5007691603234982,3.4942663872511734,3.3043324408488415,2.6074690460263645,-37399139706.12278,-34515404246,-31070664306,67.0970039059958,65.3521188492585,61.761042474725315,DEGLET
250070,1845.879436589184,653.4423798299492,490.0259388881889,0.6563652821404347,564.2129759902039,0.9923789861254035,251997,0.7984629563180883,1.3343488571732536,0.9221159445016145,0.8643627004009857,0.0026,0.0019420277491927415,0.7475305554806542,0.9948014727653379,117.4820428754133,108.75232100237793,111.36870724672744,33.88962967871945,35.147798712039176,35.06337343401531,-0.2828299583407483,-0.16367845172277498,-0.025332284163094625,2.2301769074199447,2.029459373478653,2.1785966505092436,-36457252837.88144,-31562288059,-33039532916,58.73947867357479,54.37584234753935,55.683435837905435,DEGLET
